district,year,week,rainfall_mm,temp_avg_c,humidity_pct
Nuwara Eliya,2023,51,56.64,22.335714285714285,91.31000000000002
Nuwara Eliya,2023,52,128.96,22.842857142857145,92.81285714285715
Nuwara Eliya,2024,1,93.92999999999999,22.904285714285713,91.49571428571429
Nuwara Eliya,2024,2,118.84,21.657142857142855,92.21428571428571
Nuwara Eliya,2024,3,26.630000000000003,21.885714285714283,88.61714285714287
Nuwara Eliya,2024,4,3.2,20.88714285714286,88.37714285714286
Nuwara Eliya,2024,5,39.040000000000006,23.111428571428572,90.27142857142857
Nuwara Eliya,2024,6,1.93,21.24142857142857,88.29857142857144
Nuwara Eliya,2024,7,4.62,22.669999999999998,89.05571428571429
Nuwara Eliya,2024,8,6.21,23.65285714285714,86.25285714285714
Nuwara Eliya,2024,9,1.0,22.974285714285713,86.79714285714284
Nuwara Eliya,2024,10,1.93,22.91857142857143,80.37
Nuwara Eliya,2024,11,1.74,23.214285714285715,82.34571428571428
Nuwara Eliya,2024,12,28.509999999999998,23.607142857142858,83.34
Nuwara Eliya,2024,13,9.35,24.292857142857144,82.58428571428571
Nuwara Eliya,2024,14,25.92,25.487142857142857,81.32142857142857
Nuwara Eliya,2024,15,32.38,24.68,82.82714285714285
Nuwara Eliya,2024,16,16.669999999999998,25.38,83.41
Nuwara Eliya,2024,17,21.009999999999998,25.535714285714285,80.71285714285715
Nuwara Eliya,2024,18,12.56,25.860000000000003,84.91
Nuwara Eliya,2024,19,46.019999999999996,25.277142857142856,85.35142857142857
Nuwara Eliya,2024,20,82.44,24.37142857142857,88.17285714285715
Nuwara Eliya,2024,21,48.04,24.21857142857143,90.2957142857143
Nuwara Eliya,2024,22,52.230000000000004,23.982857142857142,90.71428571428571
Nuwara Eliya,2024,23,22.07,23.822857142857142,89.56428571428572
Nuwara Eliya,2024,24,6.5,23.88,89.72
Nuwara Eliya,2024,25,17.03,23.622857142857146,88.54142857142857
Nuwara Eliya,2024,26,20.03,23.349999999999998,88.57857142857142
Nuwara Eliya,2024,27,27.16,23.294285714285714,88.04142857142857
Nuwara Eliya,2024,28,17.240000000000002,23.364285714285717,88.09714285714286
Nuwara Eliya,2024,29,8.84,23.318571428571428,88.3442857142857
Nuwara Eliya,2024,30,7.33,23.591428571428573,87.47142857142856
Nuwara Eliya,2024,31,24.96,23.18,87.98285714285714
Nuwara Eliya,2024,32,23.869999999999997,23.21142857142857,87.5657142857143
Nuwara Eliya,2024,33,57.22,23.728571428571428,90.55428571428571
Nuwara Eliya,2024,34,36.88,22.822857142857142,88.40428571428572
Nuwara Eliya,2024,35,13.23,23.09714285714286,87.92571428571429
Nuwara Eliya,2024,36,16.94,23.35571428571429,89.66285714285713
Nuwara Eliya,2024,37,11.98,23.55857142857143,87.96714285714286
Nuwara Eliya,2024,38,2.71,23.584285714285716,87.19714285714285
Nuwara Eliya,2024,39,22.59,23.892857142857142,85.66142857142857
Nuwara Eliya,2024,40,18.84,23.701428571428572,85.78285714285714
Nuwara Eliya,2024,41,75.71000000000001,22.44,90.74714285714286
Nuwara Eliya,2024,42,18.369999999999997,23.07,88.58857142857143
Nuwara Eliya,2024,43,29.150000000000002,23.330000000000002,90.27857142857144
Nuwara Eliya,2024,44,72.29,23.704285714285714,87.65285714285714
Nuwara Eliya,2024,45,75.29,22.854285714285716,89.44571428571429
Nuwara Eliya,2024,46,50.18,23.475714285714282,88.05
Nuwara Eliya,2024,47,58.12,22.990000000000002,89.97857142857143
Nuwara Eliya,2024,48,75.62,22.094285714285714,93.61857142857143
Nuwara Eliya,2024,49,5.89,22.302857142857142,88.27142857142857
Nuwara Eliya,2024,50,66.39999999999999,22.562857142857144,89.56428571428572
Nuwara Eliya,2024,51,48.44,22.75714285714286,92.81285714285715
Nuwara Eliya,2024,52,5.720000000000001,22.245714285714286,87.66285714285713
Nuwara Eliya,2025,1,18.18,22.564999999999998,89.82
Polonnaruwa,2009,53,4.66,25.070000000000004,85.94666666666667
Polonnaruwa,2010,1,33.95,24.697142857142858,85.47571428571429
Polonnaruwa,2010,2,39.23,25.557142857142857,86.01428571428572
Polonnaruwa,2010,3,2.59,24.64428571428571,81.83285714285715
Polonnaruwa,2010,4,7.04,25.41714285714286,84.53857142857143
Polonnaruwa,2010,5,6.43,25.165714285714284,82.77428571428571
Polonnaruwa,2010,6,0.43,25.388571428571428,82.76571428571428
Polonnaruwa,2010,7,39.769999999999996,25.791428571428572,83.27285714285713
Polonnaruwa,2010,8,0.0,25.67142857142857,82.21000000000001
Polonnaruwa,2010,9,0.0,25.88,76.58428571428571
Polonnaruwa,2010,10,0.0,27.62142857142857,76.16857142857143
Polonnaruwa,2010,11,0.02,28.122857142857146,71.83857142857143
Polonnaruwa,2010,12,29.96,28.525714285714287,74.6557142857143
Polonnaruwa,2010,13,13.93,28.99285714285714,74.79714285714286
Polonnaruwa,2010,14,19.93,28.875714285714285,74.05999999999999
Polonnaruwa,2010,15,50.18999999999999,29.68857142857143,74.29285714285713
Polonnaruwa,2010,16,21.740000000000002,29.22142857142857,78.00285714285714
Polonnaruwa,2010,17,76.46,28.56142857142857,79.26571428571428
Polonnaruwa,2010,18,34.33,28.504285714285714,83.60000000000001
Polonnaruwa,2010,19,9.48,28.987142857142857,80.70857142857143
Polonnaruwa,2010,20,33.74,27.754285714285714,83.92142857142858
Polonnaruwa,2010,21,2.82,28.52285714285714,82.06714285714285
Polonnaruwa,2010,22,0.66,29.204285714285714,75.86857142857143
Polonnaruwa,2010,23,10.98,27.74857142857143,78.02714285714286
Polonnaruwa,2010,24,24.630000000000003,28.011428571428574,77.02142857142857
Polonnaruwa,2010,25,10.44,28.56714285714286,73.76142857142858
Polonnaruwa,2010,26,6.949999999999999,28.349999999999998,72.16142857142857
Polonnaruwa,2010,27,42.230000000000004,28.15857142857143,76.49857142857142
Polonnaruwa,2010,28,18.419999999999998,27.60571428571429,76.94285714285715
Polonnaruwa,2010,29,7.43,27.77285714285714,75.29285714285713
Polonnaruwa,2010,30,1.32,28.157142857142855,72.11571428571429
Polonnaruwa,2010,31,0.38,28.604285714285712,72.59714285714286
Polonnaruwa,2010,32,31.200000000000003,28.37,74.28714285714285
Polonnaruwa,2010,33,61.449999999999996,27.16857142857143,77.78999999999999
Polonnaruwa,2010,34,29.669999999999998,27.25142857142857,78.32714285714285
Polonnaruwa,2010,35,14.34,27.052857142857142,78.72
Polonnaruwa,2010,36,21.27,27.798571428571428,76.15285714285714
Polonnaruwa,2010,37,42.85,27.457142857142856,78.14
Polonnaruwa,2010,38,53.49,26.7,82.66571428571429
Polonnaruwa,2010,39,110.03999999999999,26.414285714285715,86.47714285714287
Polonnaruwa,2010,40,21.73,26.677142857142858,86.59857142857143
Polonnaruwa,2010,41,0.88,26.46142857142857,83.63428571428571
Polonnaruwa,2010,42,3.2600000000000002,26.72142857142857,80.40285714285714
Polonnaruwa,2010,43,75.72,26.65142857142857,81.46428571428571
Polonnaruwa,2010,44,45.230000000000004,25.71857142857143,86.78857142857143
Polonnaruwa,2010,45,45.07,26.202857142857145,85.35857142857142
Polonnaruwa,2010,46,131.26999999999998,25.891428571428573,84.35714285714286
Polonnaruwa,2010,47,176.18,25.345714285714287,91.56428571428572
Polonnaruwa,2010,48,244.58,24.944285714285716,91.63428571428572
Polonnaruwa,2010,49,32.84,24.947142857142858,90.95
Polonnaruwa,2010,50,22.95,25.148571428571426,84.36428571428571
Polonnaruwa,2010,51,205.42,24.861428571428572,91.79714285714286
Polonnaruwa,2010,52,167.87,24.49857142857143,91.25142857142858
Polonnaruwa,2011,1,330.96000000000004,24.48428571428571,93.42285714285715
Polonnaruwa,2011,2,273.78999999999996,24.737142857142857,93.17714285714285
Polonnaruwa,2011,3,6.74,24.065714285714286,83.96000000000001
Polonnaruwa,2011,4,97.68,24.881428571428568,88.78428571428572
Polonnaruwa,2011,5,406.95,24.86285714285714,93.45857142857143
Polonnaruwa,2011,6,56.04,24.618571428571425,86.90857142857143
Polonnaruwa,2011,7,15.68,25.474285714285713,83.66428571428571
Polonnaruwa,2011,8,19.35,25.404285714285717,82.94857142857143
Polonnaruwa,2011,9,63.77,25.34714285714286,87.14714285714285
Polonnaruwa,2011,10,15.740000000000002,25.63714285714286,81.65428571428572
Polonnaruwa,2011,11,19.23,26.548571428571428,86.43142857142857
Polonnaruwa,2011,12,25.03,26.972857142857144,83.77285714285713
Polonnaruwa,2011,13,3.88,26.81857142857143,77.11142857142856
Polonnaruwa,2011,14,17.96,26.84714285714286,79.30285714285715
Polonnaruwa,2011,15,58.15,27.198571428571427,81.74571428571429
Polonnaruwa,2011,16,121.84,27.052857142857142,82.78142857142858
Polonnaruwa,2011,17,63.47,26.91,87.59571428571428
Polonnaruwa,2011,18,4.9799999999999995,27.481428571428573,87.74857142857142
Polonnaruwa,2011,19,7.01,27.408571428571427,84.89714285714285
Polonnaruwa,2011,20,20.48,27.77285714285714,83.61857142857143
Polonnaruwa,2011,21,14.36,27.505714285714284,86.53285714285714
Polonnaruwa,2011,22,8.32,27.34,85.36714285714287
Polonnaruwa,2011,23,1.39,27.131428571428575,86.14857142857143
Polonnaruwa,2011,24,3.46,26.904285714285717,82.13571428571429
Polonnaruwa,2011,25,2.1599999999999997,27.888571428571428,78.60285714285715
Polonnaruwa,2011,26,0.2,28.094285714285714,75.57000000000001
Polonnaruwa,2011,27,20.119999999999997,27.8,76.26571428571428
Polonnaruwa,2011,28,5.2,27.474285714285713,75.77285714285713
Polonnaruwa,2011,29,2.9699999999999998,27.890000000000004,74.82857142857142
Polonnaruwa,2011,30,1.95,27.99857142857143,72.77714285714286
Polonnaruwa,2011,31,2.75,28.544285714285714,70.75285714285714
Polonnaruwa,2011,32,27.68,28.150000000000002,74.23
Polonnaruwa,2011,33,28.479999999999997,27.792857142857144,74.96285714285715
Polonnaruwa,2011,34,13.079999999999998,28.11285714285714,72.89714285714285
Polonnaruwa,2011,35,5.67,28.232857142857142,73.12142857142858
Polonnaruwa,2011,36,22.869999999999997,28.34142857142857,73.28285714285714
Polonnaruwa,2011,37,43.32,27.68857142857143,76.94428571428571
Polonnaruwa,2011,38,0.39,28.454285714285714,71.57000000000001
Polonnaruwa,2011,39,4.95,29.134285714285713,68.78
Polonnaruwa,2011,40,33.129999999999995,28.962857142857143,70.38428571428572
Polonnaruwa,2011,41,65.19,27.575714285714287,79.46000000000001
Polonnaruwa,2011,42,94.71,27.131428571428575,80.5657142857143
Polonnaruwa,2011,43,213.09,26.140000000000004,87.39857142857143
Polonnaruwa,2011,44,35.95,25.965714285714284,85.49571428571429
Polonnaruwa,2011,45,21.2,26.13714285714286,79.14285714285714
Polonnaruwa,2011,46,84.89,26.397142857142857,85.19714285714285
Polonnaruwa,2011,47,218.24,26.40142857142857,89.47571428571429
Polonnaruwa,2011,48,22.46,25.859999999999996,84.46000000000001
Polonnaruwa,2011,49,40.47,25.69,86.37285714285714
Polonnaruwa,2011,50,98.53,25.881428571428575,87.60142857142857
Polonnaruwa,2011,51,149.57,25.237142857142857,90.07714285714285
Polonnaruwa,2011,52,0.17,24.38714285714286,86.91857142857144
Polonnaruwa,2012,1,41.45,25.67142857142857,88.20857142857143
Polonnaruwa,2012,2,3.74,24.571428571428573,83.16857142857143
Polonnaruwa,2012,3,2.77,24.11285714285714,78.65142857142858
Polonnaruwa,2012,4,0.26,24.102857142857143,82.35000000000001
Polonnaruwa,2012,5,33.66,24.925714285714285,84.88428571428572
Polonnaruwa,2012,6,28.38,25.334285714285716,86.29285714285713
Polonnaruwa,2012,7,36.67,25.282857142857146,84.58
Polonnaruwa,2012,8,0.0,25.134285714285713,80.20714285714287
Polonnaruwa,2012,9,45.99,26.275714285714287,84.3
Polonnaruwa,2012,10,4.37,26.38714285714286,78.86285714285714
Polonnaruwa,2012,11,18.299999999999997,26.744285714285716,82.7057142857143
Polonnaruwa,2012,12,0.6900000000000001,26.15142857142857,74.15428571428572
Polonnaruwa,2012,13,35.010000000000005,27.027142857142856,79.10857142857142
Polonnaruwa,2012,14,37.68,28.037142857142857,77.22571428571428
Polonnaruwa,2012,15,35.51,27.905714285714286,79.12428571428572
Polonnaruwa,2012,16,51.23,27.83285714285714,77.2942857142857
Polonnaruwa,2012,17,16.49,27.642857142857142,83.87857142857142
Polonnaruwa,2012,18,9.290000000000001,27.90142857142857,76.97714285714287
Polonnaruwa,2012,19,0.89,29.448571428571427,70.94857142857143
Polonnaruwa,2012,20,0.01,29.924285714285713,69.58428571428571
Polonnaruwa,2012,21,1.14,29.164285714285715,70.14428571428572
Polonnaruwa,2012,22,0.14,29.642857142857142,70.18285714285715
Polonnaruwa,2012,23,1.4800000000000002,29.447142857142858,69.64857142857143
Polonnaruwa,2012,24,3.6,29.215714285714284,68.87
Polonnaruwa,2012,25,7.290000000000001,28.482857142857142,71.13428571428571
Polonnaruwa,2012,26,8.26,28.292857142857144,72.02
Polonnaruwa,2012,27,6.68,29.009999999999998,68.11571428571429
Polonnaruwa,2012,28,32.7,28.63,72.84142857142857
Polonnaruwa,2012,29,1.0,29.19,69.06857142857143
Polonnaruwa,2012,30,2.6999999999999997,28.974285714285713,69.3442857142857
Polonnaruwa,2012,31,0.04,29.264285714285712,66.41857142857143
Polonnaruwa,2012,32,2.17,29.625714285714285,64.48428571428572
Polonnaruwa,2012,33,9.3,28.807142857142857,68.54285714285713
Polonnaruwa,2012,34,5.95,29.447142857142858,63.58
Polonnaruwa,2012,35,12.23,28.33142857142857,70.58571428571429
Polonnaruwa,2012,36,9.39,28.71,67.57000000000001
Polonnaruwa,2012,37,2.4,29.142857142857142,67.29857142857142
Polonnaruwa,2012,38,21.990000000000002,29.322857142857142,68.14571428571428
Polonnaruwa,2012,39,43.44,28.247142857142855,72.83428571428571
Polonnaruwa,2012,40,5.609999999999999,29.349999999999998,66.80714285714285
Polonnaruwa,2012,41,119.60000000000001,27.965714285714284,77.76714285714286
Polonnaruwa,2012,42,89.51,26.117142857142856,86.82142857142857
Polonnaruwa,2012,43,116.08,26.30857142857143,87.05428571428571
Polonnaruwa,2012,44,160.63,26.04,88.18714285714286
Polonnaruwa,2012,45,54.900000000000006,26.16142857142857,86.74285714285715
Polonnaruwa,2012,46,53.81,26.047142857142855,86.18714285714285
Polonnaruwa,2012,47,45.75,26.38,81.8442857142857
Polonnaruwa,2012,48,102.44,25.017142857142858,86.28285714285714
Polonnaruwa,2012,49,63.68,25.745714285714286,88.01714285714286
Polonnaruwa,2012,50,74.88,25.06142857142857,83.74714285714286
Polonnaruwa,2012,51,385.91999999999996,25.360000000000003,91.87428571428572
Polonnaruwa,2012,52,111.75999999999999,25.864285714285717,92.05
Polonnaruwa,2013,1,89.93,25.482857142857142,88.49857142857142
Polonnaruwa,2013,2,170.38,25.155714285714286,90.42714285714285
Polonnaruwa,2013,3,10.860000000000001,24.12857142857143,82.07285714285715
Polonnaruwa,2013,4,74.26,25.154285714285713,86.89714285714285
Polonnaruwa,2013,5,3.68,24.638571428571428,84.34142857142857
Polonnaruwa,2013,6,85.63,25.702857142857145,87.14714285714285
Polonnaruwa,2013,7,169.0,25.594285714285714,88.00142857142858
Polonnaruwa,2013,8,10.459999999999999,25.454285714285714,83.49428571428572
Polonnaruwa,2013,9,1.4,25.481428571428573,81.95714285714287
Polonnaruwa,2013,10,92.92,26.444285714285716,88.82857142857142
Polonnaruwa,2013,11,29.96,26.64428571428571,84.16
Polonnaruwa,2013,12,36.11,26.602857142857143,81.98857142857142
Polonnaruwa,2013,13,28.93,27.435714285714287,82.83142857142856
Polonnaruwa,2013,14,2.8899999999999997,27.58285714285714,79.32714285714285
Polonnaruwa,2013,15,38.1,27.815714285714286,82.76428571428572
Polonnaruwa,2013,16,15.84,28.59,81.63714285714286
Polonnaruwa,2013,17,23.5,28.310000000000002,79.87571428571428
Polonnaruwa,2013,18,33.32,27.98857142857143,84.47714285714287
Polonnaruwa,2013,19,37.46,28.215714285714284,83.49428571428572
Polonnaruwa,2013,20,35.81,27.524285714285714,86.02285714285713
Polonnaruwa,2013,21,1.77,27.427142857142858,85.02
Polonnaruwa,2013,22,12.950000000000001,27.045714285714286,85.22714285714287
Polonnaruwa,2013,23,9.81,27.092857142857145,83.65142857142857
Polonnaruwa,2013,24,8.28,27.315714285714286,79.72571428571429
Polonnaruwa,2013,25,10.78,27.367142857142856,79.06857142857143
Polonnaruwa,2013,26,7.779999999999999,27.677142857142858,78.14714285714285
Polonnaruwa,2013,27,40.78,27.407142857142855,76.64428571428572
Polonnaruwa,2013,28,6.29,26.844285714285714,80.29285714285713
Polonnaruwa,2013,29,1.9100000000000001,27.485714285714288,75.56857142857143
Polonnaruwa,2013,30,7.16,27.601428571428574,74.54714285714286
Polonnaruwa,2013,31,4.5,28.109999999999996,71.78571428571429
Polonnaruwa,2013,32,33.09,27.18,77.72714285714287
Polonnaruwa,2013,33,15.75,27.645714285714288,75.74571428571429
Polonnaruwa,2013,34,0.08,28.71,69.74285714285715
Polonnaruwa,2013,35,33.99,28.678571428571427,74.33
Polonnaruwa,2013,36,22.6,27.252857142857145,76.51428571428572
Polonnaruwa,2013,37,17.93,27.404285714285717,76.14285714285714
Polonnaruwa,2013,38,3.31,28.205714285714286,74.16
Polonnaruwa,2013,39,0.0,28.997142857142855,68.85714285714286
Polonnaruwa,2013,40,0.16,28.707142857142856,69.02714285714286
Polonnaruwa,2013,41,2.01,28.617142857142856,69.63000000000001
Polonnaruwa,2013,42,47.1,27.884285714285713,75.31142857142858
Polonnaruwa,2013,43,5.83,28.047142857142855,74.61571428571429
Polonnaruwa,2013,44,49.94,27.535714285714285,78.79714285714286
Polonnaruwa,2013,45,30.939999999999998,26.922857142857143,79.85857142857142
Polonnaruwa,2013,46,45.08,26.397142857142857,82.75714285714285
Polonnaruwa,2013,47,67.77000000000001,26.47714285714286,82.58
Polonnaruwa,2013,48,34.43,25.825714285714287,83.43142857142857
Polonnaruwa,2013,49,120.19999999999999,25.48428571428571,89.14285714285714
Polonnaruwa,2013,50,26.060000000000002,25.524285714285718,84.27428571428571
Polonnaruwa,2013,51,7.09,24.995714285714286,84.77857142857144
Polonnaruwa,2013,52,14.91,24.604285714285712,81.89428571428572
Polonnaruwa,2014,1,18.34,24.687142857142856,85.54142857142857
Polonnaruwa,2014,2,51.49000000000001,25.045714285714286,86.42999999999999
Polonnaruwa,2014,3,63.96,25.00714285714286,86.13142857142859
Polonnaruwa,2014,4,3.84,24.71142857142857,79.93571428571428
Polonnaruwa,2014,5,40.629999999999995,25.274285714285714,83.14999999999999
Polonnaruwa,2014,6,0.06,24.58142857142857,73.68857142857142
Polonnaruwa,2014,7,0.0,25.875714285714285,70.49142857142857
Polonnaruwa,2014,8,9.309999999999999,27.09857142857143,75.2942857142857
Polonnaruwa,2014,9,42.7,26.734285714285715,75.32714285714285
Polonnaruwa,2014,10,7.01,27.147142857142857,73.98857142857143
Polonnaruwa,2014,11,0.07,27.385714285714283,66.83714285714287
Polonnaruwa,2014,12,7.99,28.295714285714286,71.7
Polonnaruwa,2014,13,0.18000000000000002,28.277142857142856,67.28571428571429
Polonnaruwa,2014,14,5.25,29.225714285714282,64.95857142857143
Polonnaruwa,2014,15,16.15,29.551428571428573,68.91857142857143
Polonnaruwa,2014,16,15.14,29.41142857142857,68.27428571428571
Polonnaruwa,2014,17,18.82,29.854285714285716,70.54714285714286
Polonnaruwa,2014,18,82.39,28.364285714285717,79.46142857142857
Polonnaruwa,2014,19,75.76,27.577142857142857,84.8442857142857
Polonnaruwa,2014,20,1.29,28.462857142857143,80.32142857142857
Polonnaruwa,2014,21,4.859999999999999,28.292857142857144,79.92
Polonnaruwa,2014,22,11.850000000000001,29.025714285714287,78.11857142857143
Polonnaruwa,2014,23,2.88,28.82857142857143,75.7057142857143
Polonnaruwa,2014,24,2.87,28.708571428571428,75.80857142857143
Polonnaruwa,2014,25,0.89,29.094285714285714,73.02714285714286
Polonnaruwa,2014,26,0.29000000000000004,29.488571428571426,70.05857142857143
Polonnaruwa,2014,27,7.46,29.055714285714284,72.25571428571428
Polonnaruwa,2014,28,2.57,28.599999999999998,70.73857142857142
Polonnaruwa,2014,29,0.9,28.89428571428571,70.17
Polonnaruwa,2014,30,1.22,29.167142857142856,69.04
Polonnaruwa,2014,31,2.9299999999999997,29.052857142857142,69.53285714285714
Polonnaruwa,2014,32,27.119999999999997,28.580000000000002,70.38142857142857
Polonnaruwa,2014,33,31.54,27.509999999999998,73.81857142857143
Polonnaruwa,2014,34,26.189999999999998,27.885714285714283,74.91571428571429
Polonnaruwa,2014,35,0.66,28.67571428571429,69.38428571428571
Polonnaruwa,2014,36,6.26,28.138571428571428,72.55285714285715
Polonnaruwa,2014,37,12.989999999999998,28.882857142857144,69.56857142857143
Polonnaruwa,2014,38,2.74,28.935714285714287,69.35857142857142
Polonnaruwa,2014,39,59.35,28.98,72.95142857142856
Polonnaruwa,2014,40,54.910000000000004,27.525714285714287,79.49285714285715
Polonnaruwa,2014,41,20.72,27.475714285714282,81.21857142857142
Polonnaruwa,2014,42,72.96,27.017142857142858,83.11857142857143
Polonnaruwa,2014,43,80.15,26.78,83.40285714285713
Polonnaruwa,2014,44,70.53,26.077142857142857,84.86428571428571
Polonnaruwa,2014,45,24.38,25.708571428571428,82.55714285714285
Polonnaruwa,2014,46,41.45,26.462857142857143,86.03285714285714
Polonnaruwa,2014,47,195.92,25.925714285714285,89.58857142857143
Polonnaruwa,2014,48,150.11,25.330000000000002,91.35285714285715
Polonnaruwa,2014,49,97.34,25.524285714285718,89.99428571428572
Polonnaruwa,2014,50,60.69,25.458571428571428,90.24285714285715
Polonnaruwa,2014,51,290.83000000000004,25.754285714285714,92.33857142857143
Polonnaruwa,2014,52,359.28,25.020000000000003,93.77
Polonnaruwa,2015,1,27.73,25.584285714285716,88.62285714285714
Polonnaruwa,2015,2,3.3499999999999996,24.50142857142857,84.16571428571429
Polonnaruwa,2015,3,0.48,24.37714285714286,83.80857142857143
Polonnaruwa,2015,4,2.69,24.69142857142857,85.76285714285714
Polonnaruwa,2015,5,6.5200000000000005,25.09857142857143,84.50714285714285
Polonnaruwa,2015,6,90.16,25.322857142857142,87.00714285714285
Polonnaruwa,2015,7,55.68,25.307142857142857,86.69000000000001
Polonnaruwa,2015,8,5.58,24.78142857142857,77.96142857142857
Polonnaruwa,2015,9,48.19,26.03857142857143,86.41857142857143
Polonnaruwa,2015,10,7.76,26.310000000000002,82.89571428571428
Polonnaruwa,2015,11,28.2,26.32428571428571,82.96571428571428
Polonnaruwa,2015,12,4.88,26.018571428571427,79.66
Polonnaruwa,2015,13,34.53,26.711428571428574,82.42857142857143
Polonnaruwa,2015,14,46.76,27.478571428571428,84.07285714285715
Polonnaruwa,2015,15,38.35,27.208571428571428,83.72714285714287
Polonnaruwa,2015,16,53.129999999999995,27.44142857142857,81.00714285714285
Polonnaruwa,2015,17,46.67,27.474285714285713,83.97
Polonnaruwa,2015,18,40.11,27.55857142857143,84.0
Polonnaruwa,2015,19,68.21,27.867142857142856,82.32285714285715
Polonnaruwa,2015,20,145.01,27.65142857142857,85.26
Polonnaruwa,2015,21,10.97,27.59714285714286,86.44285714285715
Polonnaruwa,2015,22,0.8400000000000001,27.582857142857144,85.89857142857143
Polonnaruwa,2015,23,19.45,27.414285714285715,86.64999999999999
Polonnaruwa,2015,24,4.94,27.381428571428575,85.73857142857142
Polonnaruwa,2015,25,3.77,27.358571428571427,85.85142857142857
Polonnaruwa,2015,26,4.88,27.55142857142857,81.84857142857143
Polonnaruwa,2015,27,3.46,27.801428571428573,81.47857142857143
Polonnaruwa,2015,28,0.79,28.132857142857144,77.58714285714287
Polonnaruwa,2015,29,1.09,28.485714285714288,73.22142857142856
Polonnaruwa,2015,30,2.74,28.212857142857143,72.74857142857142
Polonnaruwa,2015,31,2.96,28.584285714285716,72.33285714285714
Polonnaruwa,2015,32,1.78,28.99857142857143,69.39142857142858
Polonnaruwa,2015,33,39.29,29.00714285714286,71.92714285714285
Polonnaruwa,2015,34,16.8,28.397142857142857,75.40714285714286
Polonnaruwa,2015,35,3.46,28.737142857142857,72.03
Polonnaruwa,2015,36,73.52,28.774285714285718,75.09571428571428
Polonnaruwa,2015,37,14.23,27.327142857142857,78.01714285714286
Polonnaruwa,2015,38,4.22,28.034285714285716,76.92428571428572
Polonnaruwa,2015,39,29.23,28.235714285714288,75.94857142857143
Polonnaruwa,2015,40,63.080000000000005,27.22,82.16
Polonnaruwa,2015,41,13.48,27.49857142857143,81.60571428571428
Polonnaruwa,2015,42,76.51,27.40142857142857,81.92428571428572
Polonnaruwa,2015,43,141.56,27.15285714285714,85.74571428571429
Polonnaruwa,2015,44,180.82999999999998,25.762857142857143,89.0657142857143
Polonnaruwa,2015,45,111.29,26.044285714285714,86.66285714285713
Polonnaruwa,2015,46,293.65999999999997,26.15857142857143,88.69714285714285
Polonnaruwa,2015,47,58.47,26.547142857142855,88.55714285714285
Polonnaruwa,2015,48,54.989999999999995,26.035714285714285,89.5657142857143
Polonnaruwa,2015,49,84.66,26.147142857142857,91.79857142857144
Polonnaruwa,2015,50,86.06,26.099999999999998,92.36285714285714
Polonnaruwa,2015,51,74.77,26.07857142857143,88.68714285714285
Polonnaruwa,2015,52,37.0,25.684285714285714,83.21142857142857
Polonnaruwa,2015,53,95.92,26.12,87.72142857142856
Polonnaruwa,2016,1,72.83,25.732857142857142,88.05857142857143
Polonnaruwa,2016,2,0.2,24.821428571428573,83.60285714285715
Polonnaruwa,2016,3,23.090000000000003,25.64428571428571,84.53999999999999
Polonnaruwa,2016,4,4.3500000000000005,25.22714285714286,81.66
Polonnaruwa,2016,5,0.16999999999999998,25.34142857142857,80.96714285714286
Polonnaruwa,2016,6,0.85,25.818571428571428,82.51142857142857
Polonnaruwa,2016,7,32.96,26.582857142857144,85.91714285714286
Polonnaruwa,2016,8,4.2,26.580000000000002,83.13428571428572
Polonnaruwa,2016,9,2.88,26.704285714285714,83.56857142857143
Polonnaruwa,2016,10,8.98,27.06714285714286,81.6557142857143
Polonnaruwa,2016,11,0.59,27.184285714285714,74.73571428571428
Polonnaruwa,2016,12,4.51,28.314285714285713,68.57714285714286
Polonnaruwa,2016,13,45.14,28.42571428571429,78.19000000000001
Polonnaruwa,2016,14,31.54,29.21142857142857,75.11714285714287
Polonnaruwa,2016,15,10.67,30.240000000000002,73.90142857142857
Polonnaruwa,2016,16,16.78,30.025714285714287,74.42
Polonnaruwa,2016,17,16.72,30.335714285714285,71.85428571428572
Polonnaruwa,2016,18,33.730000000000004,30.27285714285714,72.34142857142857
Polonnaruwa,2016,19,242.32,28.65142857142857,75.3442857142857
Polonnaruwa,2016,20,113.63,27.777142857142856,87.18714285714286
Polonnaruwa,2016,21,5.57,27.912857142857142,85.49285714285715
Polonnaruwa,2016,22,5.87,27.77857142857143,83.94285714285715
Polonnaruwa,2016,23,9.1,27.740000000000002,83.38857142857144
Polonnaruwa,2016,24,3.08,27.807142857142857,79.34
Polonnaruwa,2016,25,1.3,27.768571428571427,76.33571428571429
Polonnaruwa,2016,26,0.44999999999999996,28.448571428571427,75.32857142857142
Polonnaruwa,2016,27,2.94,28.75714285714286,70.86142857142856
Polonnaruwa,2016,28,2.48,28.419999999999998,72.41285714285713
Polonnaruwa,2016,29,0.8,28.259999999999998,71.6542857142857
Polonnaruwa,2016,30,19.3,27.80857142857143,76.14
Polonnaruwa,2016,31,0.05,28.648571428571426,70.90142857142857
Polonnaruwa,2016,32,0.32,29.614285714285717,67.41428571428571
Polonnaruwa,2016,33,0.75,29.631428571428568,66.31142857142856
Polonnaruwa,2016,34,3.7199999999999998,28.662857142857142,70.07857142857144
Polonnaruwa,2016,35,0.65,29.138571428571428,65.08857142857143
Polonnaruwa,2016,36,0.02,29.58857142857143,61.652857142857144
