district,year,week,cases,rainfall_mm,temp_avg_c,humidity_pct
Batticaloa,2023,6,18,13.76,26.23,81.03142857142858
Batticaloa,2023,7,25,23.11,25.961428571428574,79.36714285714285
Batticaloa,2023,8,14,13.53,26.56,76.38142857142857
Batticaloa,2023,9,13,33.39,27.174285714285716,79.66
Batticaloa,2023,10,17,21.77,27.16857142857143,81.82714285714285
Batticaloa,2023,11,15,13.3,27.517142857142854,81.55571428571429
Batticaloa,2023,12,38,16.77,28.10142857142857,77.82142857142857
Batticaloa,2023,13,30,19.98,28.24571428571429,75.62285714285714
Batticaloa,2023,14,37,17.34,28.504285714285714,76.2942857142857
Batticaloa,2023,15,48,13.41,29.037142857142857,74.2
Batticaloa,2023,16,44,10.07,29.69,75.22714285714287
Batticaloa,2023,17,25,48.8,29.337142857142855,76.26571428571428
Batticaloa,2023,18,41,111.57,28.05,80.55142857142857
Batticaloa,2023,19,46,67.27,28.66,79.92428571428572
Batticaloa,2023,20,84,15.86,29.28857142857143,82.03571428571429
Batticaloa,2023,21,51,6.25,29.54,77.14571428571428
Batticaloa,2023,23,33,9.43,29.59714285714286,77.48428571428572
Batticaloa,2023,24,29,31.72,29.35142857142857,77.28857142857143
Batticaloa,2023,25,28,7.84,29.095714285714287,78.98142857142857
Batticaloa,2023,26,27,42.5,28.807142857142857,77.43142857142857
Batticaloa,2023,36,2,46.45,28.632857142857144,78.55571428571429
Batticaloa,2023,37,9,35.66,28.482857142857146,78.60285714285715
Batticaloa,2023,38,15,69.12,28.082857142857144,81.45714285714287
Batticaloa,2023,41,3,129.03,27.685714285714287,83.25142857142858
Batticaloa,2023,43,29,29.12,27.50714285714286,79.54142857142857
Batticaloa,2024,51,109,56.18,27.032857142857143,88.2957142857143
Colombo,2021,1,225,89.85,25.897142857142857,85.52142857142857
Colombo,2021,2,229,76.21,25.50142857142857,85.63
Colombo,2021,3,223,20.89,25.897142857142857,83.58285714285715
Colombo,2021,43,125,142.48,25.88714285714286,87.83428571428571
Colombo,2021,44,34,135.38,25.912857142857145,87.81285714285715
Colombo,2021,45,34,116.12,25.868571428571432,87.41142857142857
Colombo,2021,46,34,62.97,25.962857142857143,86.91571428571429
Colombo,2021,47,39,119.12,25.835714285714285,88.22
Colombo,2021,48,30,45.95,26.56,83.27285714285715
Colombo,2021,49,15,30.25,26.391428571428573,83.19714285714285
Colombo,2021,50,245,35.24,25.852857142857143,86.48714285714286
Colombo,2021,51,291,1.94,25.31142857142857,81.04285714285713
Colombo,2022,4,175,3.17,25.625714285714285,79.87428571428572
Colombo,2022,5,134,4.44,25.77,75.70428571428572
Colombo,2022,6,137,45.25,25.615714285714287,80.67
Colombo,2022,7,120,22.56,25.77,79.85428571428572
Colombo,2022,8,154,87.83999999999999,26.53142857142857,80.19714285714285
Colombo,2022,9,142,4.02,26.085714285714285,81.38142857142859
Colombo,2022,10,214,27.85,26.81571428571429,79.25571428571428
Colombo,2022,11,194,17.37,27.07857142857143,80.22714285714287
Colombo,2022,12,173,7.32,27.464285714285715,79.0
Colombo,2022,13,166,40.21,27.368571428571425,81.91
Colombo,2022,14,177,228.97,26.697142857142858,83.12285714285714
Colombo,2022,15,196,55.37,26.917142857142856,86.06142857142858
Colombo,2022,16,194,61.3,27.25142857142857,85.98285714285714
Colombo,2022,17,257,74.56,27.714285714285715,85.17285714285715
Colombo,2022,18,250,31.9,27.837142857142855,86.01285714285714
Colombo,2022,19,193,91.42,27.337142857142855,86.73857142857142
Colombo,2022,21,242,76.28,26.81142857142857,88.46428571428571
Colombo,2022,22,328,78.39,26.564285714285717,88.09285714285714
Colombo,2022,23,324,20.8,26.40857142857143,88.41714285714286
Colombo,2022,24,387,43.09,26.068571428571428,88.27714285714286
Colombo,2022,25,532,18.26,26.63714285714286,86.55999999999999
Colombo,2022,26,518,16.45,26.56571428571429,87.41857142857143
Colombo,2022,27,541,13.31,25.76142857142857,87.26857142857143
Colombo,2022,28,541,7.949999999999999,26.16714285714286,86.43714285714285
Colombo,2022,29,493,34.02,25.922857142857143,88.15714285714286
Colombo,2022,30,404,43.13,26.04714285714286,86.03999999999999
Colombo,2022,31,353,82.79,25.687142857142856,87.90285714285713
Colombo,2022,32,233,2.48,26.01,88.7057142857143
Colombo,2022,33,167,9.41,26.16142857142857,87.13571428571429
Colombo,2022,34,139,35.77,25.342857142857145,87.59
Colombo,2022,35,98,107.25,25.488571428571426,88.75285714285714
Colombo,2022,36,161,50.01,25.74142857142857,88.98142857142857
Colombo,2022,37,157,0.84,25.955714285714286,85.80857142857143
Colombo,2022,38,148,3.78,26.385714285714283,84.47714285714287
Colombo,2022,39,196,33.46,26.27285714285714,85.63571428571429
Colombo,2022,40,207,22.97,26.01142857142857,84.99285714285715
Colombo,2022,41,205,119.74,26.03142857142857,87.02285714285713
Colombo,2022,42,322,123.59,25.564285714285717,88.28714285714285
Colombo,2022,43,359,37.39,26.21,83.07000000000001
Colombo,2022,44,321,124.12,25.705714285714286,87.79714285714286
Colombo,2022,45,338,75.63,25.80142857142857,85.97857142857143
Colombo,2022,46,357,67.33,25.4,83.6557142857143
Colombo,2022,47,395,8.879999999999999,26.17,78.33142857142857
Colombo,2022,48,434,71.33,26.43,78.66857142857143
Colombo,2022,49,619,49.68,25.56142857142857,83.36571428571428
Colombo,2022,50,690,18.84,25.74285714285714,82.78999999999999
Colombo,2022,51,858,116.71,25.458571428571428,89.72857142857143
Colombo,2022,52,834,12.45,25.071428571428573,84.60857142857142
Colombo,2023,1,653,20.72,24.982857142857146,84.78714285714285
Colombo,2023,3,528,29.6,24.622857142857143,82.54714285714286
Colombo,2023,4,534,30.56,25.09142857142857,82.22285714285714
Colombo,2023,5,367,39.29,25.285714285714285,87.01571428571428
Colombo,2023,6,348,10.1,25.381428571428568,82.35571428571428
Colombo,2023,7,266,18.53,24.92,80.00428571428571
Colombo,2023,8,243,26.26,25.764285714285712,78.30571428571429
Colombo,2023,9,161,15.55,26.27857142857143,79.44428571428571
Colombo,2023,10,265,23.86,26.76571428571429,79.78428571428572
Colombo,2023,11,123,47.55,27.24142857142857,78.95857142857143
Colombo,2023,12,213,49.02,27.27,80.55571428571429
Colombo,2023,13,152,24.76,27.594285714285714,80.53571428571429
Colombo,2023,14,174,66.21000000000001,27.554285714285715,78.46142857142857
Colombo,2023,15,171,18.84,27.935714285714287,77.75
Colombo,2023,16,209,16.05,28.14428571428571,81.0942857142857
Colombo,2023,17,277,108.49,27.962857142857143,80.08
Colombo,2023,18,272,148.43,27.052857142857142,84.19571428571429
Colombo,2023,19,328,48.18,27.554285714285715,83.99142857142856
Colombo,2023,20,375,27.67,27.74571428571429,87.09571428571428
Colombo,2023,21,526,6.92,27.53142857142857,86.38428571428571
Colombo,2023,22,105,44.01,27.59,85.79571428571428
Colombo,2023,23,726,36.57,27.524285714285718,85.62857142857142
Colombo,2023,24,771,35.74,27.321428571428573,87.41857142857143
Colombo,2023,25,953,22.41,27.187142857142856,87.12571428571428
Colombo,2023,26,905,55.67,26.625714285714285,87.9042857142857
Colombo,2023,27,1094,46.13,26.29142857142857,86.94714285714285
Colombo,2023,28,844,10.64,26.648571428571422,87.83857142857143
Colombo,2023,29,871,12.62,26.87,87.63714285714286
Colombo,2023,30,669,19.25,26.625714285714285,87.46000000000001
Colombo,2023,32,453,13.46,26.825714285714287,86.38714285714286
Colombo,2023,33,345,3.09,26.98,81.88428571428571
Colombo,2023,34,336,7.56,27.3,83.66142857142857
Colombo,2023,35,236,123.84,26.785714285714285,85.5442857142857
Colombo,2023,36,220,89.56,26.72142857142857,85.96857142857142
Colombo,2023,37,151,63.44,26.56571428571429,85.32571428571428
Colombo,2023,38,149,75.69,26.40428571428572,86.49
Colombo,2023,39,138,132.36,26.535714285714285,86.45
Colombo,2023,40,217,142.68,26.344285714285714,88.57571428571428
Colombo,2023,41,205,106.48,26.27,87.42857142857143
Colombo,2023,42,295,112.96,25.88714285714286,87.70285714285716
Colombo,2023,43,171,105.15,26.544285714285717,84.22571428571429
Colombo,2023,44,240,169.43,26.30857142857143,86.86857142857141
Colombo,2023,45,265,161.26,26.78857142857143,84.78714285714285
Colombo,2023,46,268,87.86,26.65428571428572,87.39428571428572
Colombo,2023,47,301,91.96,26.982857142857146,82.81857142857143
Colombo,2023,48,310,94.21,26.464285714285715,86.39428571428572
Colombo,2023,49,373,96.04,26.802857142857142,87.86857142857143
Colombo,2023,50,424,115.92,26.515714285714285,87.77285714285715
Colombo,2023,51,494,40.37,26.604285714285712,84.92
Colombo,2024,1,385,79.77000000000001,26.56714285714286,85.09571428571428
Colombo,2024,2,639,54.37,25.737142857142857,85.96571428571428
Colombo,2024,3,452,23.88,25.91857142857143,82.02714285714286
Colombo,2024,4,394,0.7000000000000001,25.35571428571429,80.27142857142857
Colombo,2024,5,426,32.69,26.624285714285715,85.51857142857143
Colombo,2024,6,441,1.91,25.56142857142857,81.45285714285714
Colombo,2024,7,364,3.25,26.568571428571428,83.45142857142856
Colombo,2024,8,364,7.69,27.384285714285717,81.08571428571429
Colombo,2024,9,384,2.36,27.335714285714285,78.57428571428571
Colombo,2024,10,324,3.69,27.49285714285714,73.17428571428572
Colombo,2024,11,336,2.33,27.65,73.23
Colombo,2024,12,238,37.08,28.21142857142857,73.53
Colombo,2024,13,359,15.69,28.482857142857146,75.59857142857143
Colombo,2024,14,222,33.88,28.755714285714284,79.47857142857143
Colombo,2024,15,738,45.24,28.974285714285717,75.87857142857142
Colombo,2024,16,333,27.13,28.83,81.44000000000001
Colombo,2024,17,329,35.1,28.85571428571429,79.98571428571428
Colombo,2024,18,405,30.91,28.96142857142857,84.41714285714285
Colombo,2024,19,412,54.31,28.464285714285715,83.76142857142858
Colombo,2024,20,406,139.01999999999998,27.90857142857143,84.70142857142856
Colombo,2024,21,510,83.34,27.981428571428573,85.99428571428572
Colombo,2024,22,513,88.55000000000001,27.465714285714284,88.15142857142857
Colombo,2024,23,507,32.68,27.21,87.42999999999999
Colombo,2024,24,1164,12.83,27.427142857142854,87.48857142857143
Colombo,2024,25,543,32.9,27.252857142857145,86.19571428571429
Colombo,2024,27,444,35.1,26.98,86.41714285714285
Colombo,2024,28,390,24.45,26.987142857142857,85.46285714285715
Colombo,2024,29,353,17.13,26.94142857142857,88.01571428571428
Colombo,2024,30,346,14.34,27.06571428571429,87.87428571428572
Colombo,2024,31,360,33.22,26.845714285714287,86.10428571428572
Colombo,2024,32,321,15.84,26.724285714285717,84.72142857142856
Colombo,2024,33,247,83.72,26.821428571428573,88.66285714285713
Colombo,2024,34,198,41.56,26.50142857142857,86.48142857142857
Colombo,2024,35,287,24.11,26.882857142857144,85.22142857142856
Colombo,2024,37,97,22.79,27.03428571428572,86.89142857142858
Colombo,2024,38,102,6.449999999999999,27.20142857142857,85.80428571428571
Colombo,2024,39,72,27.83,27.35571428571429,84.35714285714286
Colombo,2024,40,83,29.3,27.047142857142852,84.75571428571428
Colombo,2024,41,146,113.04,26.052857142857142,86.70285714285716
Colombo,2024,42,176,30.49,26.65142857142857,86.27571428571427
Colombo,2024,43,213,51.45,26.895714285714288,87.77428571428571
Colombo,2024,44,308,66.77000000000001,26.895714285714284,86.16285714285713
Colombo,2024,45,315,69.08,26.64428571428571,84.78857142857143
Colombo,2024,46,360,69.32,27.235714285714288,82.87285714285714
Colombo,2024,47,433,85.65,26.68857142857143,85.99285714285715
Colombo,2024,48,359,69.2,26.08,87.39285714285714
Colombo,2024,49,495,11.5,26.624285714285715,81.15857142857143
Colombo,2024,50,582,61.59,26.322857142857146,84.78142857142858
Colombo,2024,51,478,34.31,26.46857142857143,88.56142857142856
Colombo,2024,52,706,4.37,26.301428571428573,82.24857142857142
Galle,2021,1,6,109.2,26.53857142857143,84.53999999999999
Galle,2021,2,12,77.88,26.557142857142857,82.81714285714285
Galle,2021,3,11,38.24,27.124285714285715,81.11
Galle,2021,43,11,161.26999999999998,26.85142857142857,85.22428571428573
Galle,2021,44,7,155.34,27.305714285714284,83.87571428571428
Galle,2021,45,13,53.69,27.577142857142857,82.12857142857142
Galle,2021,46,16,48.16,27.59857142857143,82.42999999999999
Galle,2021,47,7,140.73000000000002,26.97714285714286,85.18142857142857
Galle,2021,49,15,57.370000000000005,27.63,80.29142857142857
Galle,2021,50,12,96.52,27.208571428571428,81.29857142857142
Galle,2021,51,14,6.73,27.15428571428572,75.00571428571428
Galle,2022,4,8,2.89,26.754285714285714,76.93714285714285
Galle,2022,5,11,10.36,27.018571428571427,75.46571428571428
Galle,2022,6,2,66.13,26.937142857142856,77.33571428571429
Galle,2022,7,12,15.64,27.24857142857143,76.44142857142857
Galle,2022,8,22,83.03,27.49714285714285,80.08142857142856
Galle,2022,9,22,8.89,27.675714285714285,78.05428571428571
Galle,2022,10,22,60.0,27.8,78.55571428571429
Galle,2022,11,24,33.96,27.99,79.83571428571429
Galle,2022,12,22,5.47,28.285714285714285,75.98
Galle,2022,13,24,39.61,27.832857142857144,81.42857142857143
Galle,2022,14,24,103.72,27.82,80.32428571428571
Galle,2022,15,48,52.3,28.18857142857143,82.44428571428571
Galle,2022,16,36,48.64,28.358571428571427,83.37571428571428
Galle,2022,17,31,85.34,28.571428571428573,82.4342857142857
Galle,2022,18,20,47.98,29.014285714285712,82.21857142857142
Galle,2022,19,16,104.62,28.462857142857143,84.67428571428572
Galle,2022,21,9,46.47,27.87714285714286,84.92142857142858
Galle,2022,22,16,60.8,27.697142857142858,85.38428571428572
Galle,2022,23,22,19.77,27.49714285714285,85.05142857142857
Galle,2022,24,47,68.0,27.5,84.04285714285713
Galle,2022,25,37,20.94,27.92142857142857,82.47
Galle,2022,26,27,26.28,27.90571428571429,84.04857142857144
Galle,2022,27,33,14.75,27.102857142857143,84.86571428571428
Galle,2022,28,36,13.06,27.35142857142857,84.74142857142859
Galle,2022,29,27,38.5,27.12857142857143,85.09714285714286
Galle,2022,30,28,66.43,26.755714285714284,85.59
Galle,2022,31,34,43.99,26.83857142857143,85.66857142857144
Galle,2022,32,20,5.57,26.752857142857145,89.00285714285714
Galle,2022,33,11,11.13,27.094285714285714,85.13285714285713
Galle,2022,34,7,32.39,26.677142857142854,84.30428571428571
Galle,2022,35,11,93.75,26.457142857142856,86.89428571428572
Galle,2022,36,13,33.97,26.5,88.24714285714286
Galle,2022,37,5,0.93,27.10142857142857,81.47857142857143
Galle,2022,38,14,5.3,27.537142857142857,82.98
Galle,2022,39,23,31.450000000000003,27.458571428571428,83.22857142857143
Galle,2022,40,16,22.46,27.24714285714285,82.82142857142857
Galle,2022,41,32,109.33,27.092857142857145,84.34571428571428
Galle,2022,42,28,71.11,26.857142857142858,84.63714285714286
Galle,2022,43,27,37.04,27.545714285714286,80.14571428571428
Galle,2022,44,25,123.05,27.00857142857143,84.40857142857143
Galle,2022,45,36,85.03999999999999,26.924285714285716,83.0257142857143
Galle,2022,46,53,61.65,26.935714285714287,80.42714285714285
Galle,2022,47,46,9.82,27.564285714285717,77.77857142857144
Galle,2022,48,50,68.84,27.47142857142857,75.86
Galle,2022,49,50,51.47,27.125714285714285,82.46857142857142
Galle,2022,50,69,31.83,27.102857142857143,79.42428571428572
Galle,2022,51,90,54.04,26.74,85.99142857142859
Galle,2022,52,114,8.67,26.647142857142857,79.74
Galle,2023,1,111,22.15,26.801428571428573,79.01714285714286
Galle,2023,3,159,36.67,26.365714285714287,78.18857142857144
Galle,2023,4,103,49.65,26.67142857142857,76.6657142857143
Galle,2023,5,109,121.42,26.56714285714286,84.61714285714285
Galle,2023,6,67,25.48,26.947142857142858,78.99571428571429
Galle,2023,7,50,30.24,26.888571428571428,75.87428571428572
Galle,2023,8,86,51.14,27.18142857142857,77.08857142857143
Galle,2023,9,67,21.63,27.574285714285715,76.86857142857143
Galle,2023,10,16,32.85,27.852857142857143,78.17428571428572
Galle,2023,11,71,37.09,27.954285714285717,79.97571428571428
Galle,2023,12,66,59.7,27.914285714285715,79.05
Galle,2023,13,111,44.67,28.01571428571429,80.86857142857143
Galle,2023,14,124,35.45,28.31142857142857,76.77
Galle,2023,15,91,23.03,28.708571428571428,78.0442857142857
Galle,2023,16,112,9.34,29.04,79.42571428571429
Galle,2023,17,83,116.95,28.684285714285718,78.74857142857142
Galle,2023,18,146,131.25,28.32,81.53714285714285
Galle,2023,19,138,48.46,28.658571428571427,82.51142857142858
Galle,2023,20,131,37.3,28.52142857142857,85.97714285714287
Galle,2023,21,143,11.0,28.49142857142857,84.72714285714287
Galle,2023,22,75,43.61,28.595714285714283,82.64857142857143
Galle,2023,23,252,33.94,28.457142857142856,83.25
Galle,2023,24,265,31.75,28.425714285714285,84.62714285714286
Galle,2023,25,202,25.15,28.427142857142854,83.20142857142856
Galle,2023,26,250,41.01,27.84714285714286,84.9557142857143
Galle,2023,27,160,39.08,27.42,85.15428571428572
Galle,2023,28,135,15.2,27.662857142857145,86.82714285714285
Galle,2023,29,146,16.55,27.942857142857143,85.43285714285715
Galle,2023,30,147,11.52,27.80857142857143,85.85714285714286
Galle,2023,32,103,28.4,27.982857142857146,83.34714285714287
Galle,2023,33,50,7.5,27.954285714285717,82.04857142857144
Galle,2023,34,59,10.75,28.06571428571429,83.97142857142856
Galle,2023,35,60,116.33,27.882857142857144,83.49142857142859
Galle,2023,36,147,92.63,27.917142857142856,83.49428571428572
Galle,2023,37,104,68.87,27.821428571428573,82.27428571428572
Galle,2023,38,83,87.57000000000001,27.49428571428572,83.85142857142857
Galle,2023,39,48,166.34,27.797142857142852,84.03285714285714
Galle,2023,40,33,154.49,27.608571428571427,84.43285714285715
Galle,2023,41,32,77.77000000000001,27.43142857142857,83.38428571428572
Galle,2023,42,36,153.19,26.93285714285714,85.29142857142857
Galle,2023,43,85,126.5,27.31142857142857,83.06142857142858
Galle,2023,44,40,117.7,27.054285714285715,82.17571428571429
Galle,2023,45,37,166.91,27.427142857142854,82.88428571428572
Galle,2023,46,47,77.01,27.62,84.15714285714286
Galle,2023,47,39,97.32,27.77,80.78714285714285
Galle,2023,48,44,103.73,27.88,81.74571428571429
Galle,2023,49,32,79.02000000000001,27.71,85.51857142857143
Galle,2023,50,39,153.53,27.575714285714287,84.92571428571429
Galle,2023,51,56,47.11,27.882857142857144,81.52142857142857
Galle,2024,1,51,127.83,27.26142857142857,83.84857142857143
Galle,2024,2,43,105.17,27.208571428571428,81.48857142857142
Galle,2024,3,65,29.31,27.24571428571429,75.92714285714285
Galle,2024,4,47,2.61,27.61285714285714,74.14857142857143
Galle,2024,5,43,51.1,27.81,82.32285714285715
Galle,2024,6,43,2.54,27.554285714285715,76.08714285714287
Galle,2024,7,39,9.39,28.064285714285717,80.85428571428572
Galle,2024,8,17,11.25,28.174285714285716,81.4342857142857
Galle,2024,9,57,7.02,28.457142857142856,78.41714285714285
Galle,2024,10,31,14.2,28.085714285714285,76.45857142857143
Galle,2024,11,59,7.82,28.314285714285717,74.83000000000001
Galle,2024,12,47,36.36,28.677142857142854,77.09714285714287
Galle,2024,13,30,16.69,29.045714285714286,78.92285714285715
Galle,2024,14,54,47.33,28.965714285714284,80.81142857142856
Galle,2024,15,140,35.64,29.23428571428571,79.04285714285713
Galle,2024,16,53,24.77,29.235714285714288,82.91571428571429
Galle,2024,17,57,35.15,29.235714285714288,79.64714285714285
Galle,2024,18,67,43.47,29.485714285714288,83.96714285714286
Galle,2024,19,76,53.77,29.36428571428572,81.99142857142859
Galle,2024,20,86,163.04,28.737142857142857,83.17999999999999
Galle,2024,21,85,77.81,28.812857142857144,84.31285714285715
Galle,2024,22,93,82.74,28.292857142857144,86.76571428571428
Galle,2024,23,73,25.22,28.352857142857143,84.05
Galle,2024,24,174,10.94,28.594285714285714,84.74428571428572
Galle,2024,25,81,24.75,28.445714285714285,83.69571428571429
Galle,2024,27,105,33.99,28.31,83.01142857142858
Galle,2024,28,76,21.01,28.35571428571429,82.45142857142856
Galle,2024,29,89,23.61,28.304285714285715,85.19714285714285
Galle,2024,30,90,24.630000000000003,28.237142857142857,86.37428571428572
Galle,2024,31,99,35.52,28.204285714285717,83.67285714285715
Galle,2024,32,105,31.56,27.967142857142854,82.35142857142857
Galle,2024,33,97,61.09,27.86285714285714,85.74571428571429
Galle,2024,34,91,38.56,27.632857142857144,84.07428571428571
Galle,2024,35,137,24.28,28.06571428571429,82.25571428571428
Galle,2024,37,54,19.34,27.95142857142857,85.30857142857143
Galle,2024,38,51,13.6,28.24428571428572,84.25
Galle,2024,39,47,29.29,28.11428571428572,83.86
Galle,2024,40,40,33.27,27.84142857142857,84.77857142857144
Gampaha,2021,1,47,89.85,25.897142857142857,85.52142857142857
Gampaha,2021,2,67,76.21,25.50142857142857,85.63
Gampaha,2021,3,55,20.89,25.897142857142857,83.58285714285715
Gampaha,2021,43,47,142.48,25.88714285714286,87.83428571428571
Gampaha,2021,44,32,135.38,25.912857142857145,87.81285714285715
Gampaha,2021,45,24,116.12,25.868571428571432,87.41142857142857
Gampaha,2021,46,41,62.97,25.962857142857143,86.91571428571429
Gampaha,2021,47,38,119.12,25.835714285714285,88.22
Gampaha,2021,48,27,45.95,26.56,83.27285714285715
Gampaha,2021,49,10,30.25,26.391428571428573,83.19714285714285
Gampaha,2021,50,61,35.24,25.852857142857143,86.48714285714286
Gampaha,2021,51,56,1.94,25.31142857142857,81.04285714285713
Gampaha,2022,4,66,3.17,25.625714285714285,79.87428571428572
Gampaha,2022,5,41,4.44,25.77,75.70428571428572
Gampaha,2022,6,60,45.25,25.615714285714287,80.67
Gampaha,2022,7,72,22.56,25.77,79.85428571428572
Gampaha,2022,8,54,87.83999999999999,26.53142857142857,80.19714285714285
Gampaha,2022,9,40,4.02,26.085714285714285,81.38142857142859
Gampaha,2022,10,93,27.85,26.81571428571429,79.25571428571428
Gampaha,2022,11,62,17.37,27.07857142857143,80.22714285714287
Gampaha,2022,12,56,7.32,27.464285714285715,79.0
Gampaha,2022,13,76,40.21,27.368571428571425,81.91
Gampaha,2022,14,67,228.97,26.697142857142858,83.12285714285714
Gampaha,2022,15,59,55.37,26.917142857142856,86.06142857142858
Gampaha,2022,16,53,61.3,27.25142857142857,85.98285714285714
Gampaha,2022,17,84,74.56,27.714285714285715,85.17285714285715
Gampaha,2022,18,60,31.9,27.837142857142855,86.01285714285714
Gampaha,2022,19,60,91.42,27.337142857142855,86.73857142857142
Gampaha,2022,21,61,76.28,26.81142857142857,88.46428571428571
Gampaha,2022,22,71,78.39,26.564285714285717,88.09285714285714
Gampaha,2022,23,103,20.8,26.40857142857143,88.41714285714286
Gampaha,2022,24,114,43.09,26.068571428571428,88.27714285714286
Gampaha,2022,25,148,18.26,26.63714285714286,86.55999999999999
Gampaha,2022,26,154,16.45,26.56571428571429,87.41857142857143
Gampaha,2022,27,177,13.31,25.76142857142857,87.26857142857143
Gampaha,2022,28,187,7.949999999999999,26.16714285714286,86.43714285714285
Gampaha,2022,29,170,34.02,25.922857142857143,88.15714285714286
Gampaha,2022,30,168,43.13,26.04714285714286,86.03999999999999
Gampaha,2022,31,151,82.79,25.687142857142856,87.90285714285713
Gampaha,2022,32,91,2.48,26.01,88.7057142857143
Gampaha,2022,33,57,9.41,26.16142857142857,87.13571428571429
Gampaha,2022,34,67,35.77,25.342857142857145,87.59
Gampaha,2022,35,31,107.25,25.488571428571426,88.75285714285714
Gampaha,2022,36,61,50.01,25.74142857142857,88.98142857142857
Gampaha,2022,37,70,0.84,25.955714285714286,85.80857142857143
Gampaha,2022,38,77,3.78,26.385714285714283,84.47714285714287
Gampaha,2022,39,89,33.46,26.27285714285714,85.63571428571429
Gampaha,2022,40,105,22.97,26.01142857142857,84.99285714285715
Gampaha,2022,41,93,119.74,26.03142857142857,87.02285714285713
Gampaha,2022,42,156,123.59,25.564285714285717,88.28714285714285
Gampaha,2022,43,225,37.39,26.21,83.07000000000001
Gampaha,2022,44,225,124.12,25.705714285714286,87.79714285714286
Gampaha,2022,45,205,75.63,25.80142857142857,85.97857142857143
Gampaha,2022,46,240,67.33,25.4,83.6557142857143
Gampaha,2022,47,362,8.879999999999999,26.17,78.33142857142857
Gampaha,2022,48,315,71.33,26.43,78.66857142857143
Gampaha,2022,49,435,49.68,25.56142857142857,83.36571428571428
Gampaha,2022,50,429,18.84,25.74285714285714,82.78999999999999
Gampaha,2022,51,587,116.71,25.458571428571428,89.72857142857143
Gampaha,2022,52,563,12.45,25.071428571428573,84.60857142857142
Gampaha,2023,1,476,20.72,24.982857142857146,84.78714285714285
Gampaha,2023,3,442,29.6,24.622857142857143,82.54714285714286
Gampaha,2023,4,334,30.56,25.09142857142857,82.22285714285714
Gampaha,2023,5,201,39.29,25.285714285714285,87.01571428571428
Gampaha,2023,6,128,10.1,25.381428571428568,82.35571428571428
Gampaha,2023,7,118,18.53,24.92,80.00428571428571
Gampaha,2023,8,139,26.26,25.764285714285712,78.30571428571429
Gampaha,2023,9,103,15.55,26.27857142857143,79.44428571428571
Gampaha,2023,10,101,23.86,26.76571428571429,79.78428571428572
Gampaha,2023,11,84,47.55,27.24142857142857,78.95857142857143
Gampaha,2023,12,93,49.02,27.27,80.55571428571429
Gampaha,2023,13,79,24.76,27.594285714285714,80.53571428571429
Gampaha,2023,14,87,66.21000000000001,27.554285714285715,78.46142857142857
Gampaha,2023,15,95,18.84,27.935714285714287,77.75
Gampaha,2023,16,97,16.05,28.14428571428571,81.0942857142857
Gampaha,2023,17,131,108.49,27.962857142857143,80.08
Gampaha,2023,18,123,148.43,27.052857142857142,84.19571428571429
Gampaha,2023,19,162,48.18,27.554285714285715,83.99142857142856
Gampaha,2023,20,136,27.67,27.74571428571429,87.09571428571428
Gampaha,2023,21,202,6.92,27.53142857142857,86.38428571428571
Gampaha,2023,22,207,44.01,27.59,85.79571428571428
Gampaha,2023,23,275,36.57,27.524285714285718,85.62857142857142
Gampaha,2023,24,352,35.74,27.321428571428573,87.41857142857143
Gampaha,2023,25,404,22.41,27.187142857142856,87.12571428571428
Gampaha,2023,26,448,55.67,26.625714285714285,87.9042857142857
Gampaha,2023,27,539,46.13,26.29142857142857,86.94714285714285
Gampaha,2023,28,398,10.64,26.648571428571422,87.83857142857143
Gampaha,2023,29,373,12.62,26.87,87.63714285714286
Gampaha,2023,30,498,19.25,26.625714285714285,87.46000000000001
Gampaha,2023,32,440,13.46,26.825714285714287,86.38714285714286
Gampaha,2023,33,386,3.09,26.98,81.88428571428571
Gampaha,2023,34,276,7.56,27.3,83.66142857142857
Gampaha,2023,35,281,123.84,26.785714285714285,85.5442857142857
Gampaha,2023,36,262,89.56,26.72142857142857,85.96857142857142
Gampaha,2023,37,255,63.44,26.56571428571429,85.32571428571428
Gampaha,2023,38,257,75.69,26.40428571428572,86.49
Gampaha,2023,40,280,142.68,26.344285714285714,88.57571428571428
Gampaha,2023,41,93,106.48,26.27,87.42857142857143
Gampaha,2023,42,259,112.96,25.88714285714286,87.70285714285716
Gampaha,2023,43,232,105.15,26.544285714285717,84.22571428571429
Gampaha,2023,44,193,169.43,26.30857142857143,86.86857142857141
Gampaha,2023,47,9,91.96,26.982857142857146,82.81857142857143
Gampaha,2023,48,21,94.21,26.464285714285715,86.39428571428572
Gampaha,2023,49,16,96.04,26.802857142857142,87.86857142857143
Gampaha,2023,50,23,115.92,26.515714285714285,87.77285714285715
Gampaha,2023,51,30,40.37,26.604285714285712,84.92
Gampaha,2024,1,16,79.77000000000001,26.56714285714286,85.09571428571428
Gampaha,2024,2,21,54.37,25.737142857142857,85.96571428571428
Gampaha,2024,3,24,23.88,25.91857142857143,82.02714285714286
Gampaha,2024,6,409,1.91,25.56142857142857,81.45285714285714
Gampaha,2024,7,335,3.25,26.568571428571428,83.45142857142856
Gampaha,2024,8,388,7.69,27.384285714285717,81.08571428571429
Gampaha,2024,9,359,2.36,27.335714285714285,78.57428571428571
